method,item_key,selected_count,selection_prob
reservoir,2022-06-22|AMD,5,0.01
reservoir,2022-06-22|ASML,0,0.0
reservoir,2022-06-22|INTC,4,0.008
reservoir,2022-06-22|META,1,0.002
reservoir,2022-06-22|MSFT,3,0.006
reservoir,2022-06-22|NVDA,1,0.002
reservoir,2022-06-22|ORCL,1,0.002
reservoir,2022-06-23|AAPL,6,0.012
reservoir,2022-06-23|AMD,1,0.002
reservoir,2022-06-23|ASML,3,0.006
reservoir,2022-06-23|INTC,0,0.0
reservoir,2022-06-23|META,2,0.004
reservoir,2022-06-23|MSFT,5,0.01
reservoir,2022-06-23|NVDA,0,0.0
reservoir,2022-06-23|ORCL,5,0.01
reservoir,2022-06-24|AAPL,2,0.004
reservoir,2022-06-24|AMD,5,0.01
reservoir,2022-06-24|ASML,3,0.006
reservoir,2022-06-24|INTC,1,0.002
reservoir,2022-06-24|META,5,0.01
reservoir,2022-06-24|MSFT,1,0.002
reservoir,2022-06-24|NVDA,5,0.01
reservoir,2022-06-24|ORCL,1,0.002
reservoir,2022-06-27|AAPL,1,0.002
reservoir,2022-06-27|AMD,1,0.002
reservoir,2022-06-27|ASML,2,0.004
reservoir,2022-06-27|INTC,5,0.01
reservoir,2022-06-27|META,3,0.006
reservoir,2022-06-27|MSFT,2,0.004
reservoir,2022-06-27|NVDA,3,0.006
reservoir,2022-06-27|ORCL,4,0.008
reservoir,2022-06-28|AAPL,4,0.008
reservoir,2022-06-28|AMD,3,0.006
reservoir,2022-06-28|ASML,2,0.004
reservoir,2022-06-28|INTC,3,0.006
reservoir,2022-06-28|META,2,0.004
reservoir,2022-06-28|MSFT,1,0.002
reservoir,2022-06-28|NVDA,3,0.006
reservoir,2022-06-28|ORCL,2,0.004
reservoir,2022-06-29|AAPL,3,0.006
reservoir,2022-06-29|AMD,3,0.006
reservoir,2022-06-29|ASML,2,0.004
reservoir,2022-06-29|INTC,1,0.002
reservoir,2022-06-29|META,4,0.008
reservoir,2022-06-29|MSFT,2,0.004
reservoir,2022-06-29|NVDA,3,0.006
reservoir,2022-06-29|ORCL,4,0.008
reservoir,2022-06-30|AAPL,2,0.004
reservoir,2022-06-30|AMD,4,0.008
reservoir,2022-06-30|ASML,3,0.006
reservoir,2022-06-30|INTC,3,0.006
reservoir,2022-06-30|META,0,0.0
reservoir,2022-06-30|MSFT,1,0.002
reservoir,2022-06-30|NVDA,1,0.002
reservoir,2022-06-30|ORCL,1,0.002
reservoir,2022-07-01|AAPL,1,0.002
reservoir,2022-07-01|AMD,1,0.002
reservoir,2022-07-01|ASML,1,0.002
reservoir,2022-07-01|INTC,1,0.002
reservoir,2022-07-01|META,2,0.004
reservoir,2022-07-01|MSFT,3,0.006
reservoir,2022-07-01|NVDA,2,0.004
reservoir,2022-07-01|ORCL,4,0.008
reservoir,2022-07-05|AAPL,1,0.002
reservoir,2022-07-05|AMD,3,0.006
reservoir,2022-07-05|ASML,2,0.004
reservoir,2022-07-05|INTC,5,0.01
reservoir,2022-07-05|META,2,0.004
reservoir,2022-07-05|MSFT,1,0.002
reservoir,2022-07-05|NVDA,0,0.0
reservoir,2022-07-05|ORCL,3,0.006
reservoir,2022-07-06|AAPL,2,0.004
reservoir,2022-07-06|AMD,3,0.006
reservoir,2022-07-06|ASML,3,0.006
reservoir,2022-07-06|INTC,4,0.008
reservoir,2022-07-06|META,1,0.002
reservoir,2022-07-06|MSFT,3,0.006
reservoir,2022-07-06|NVDA,3,0.006
reservoir,2022-07-06|ORCL,4,0.008
reservoir,2022-07-07|AAPL,5,0.01
reservoir,2022-07-07|AMD,4,0.008
reservoir,2022-07-07|ASML,1,0.002
reservoir,2022-07-07|INTC,1,0.002
reservoir,2022-07-07|META,1,0.002
reservoir,2022-07-07|MSFT,2,0.004
reservoir,2022-07-07|NVDA,0,0.0
reservoir,2022-07-07|ORCL,5,0.01
reservoir,2022-07-08|AAPL,4,0.008
reservoir,2022-07-08|AMD,1,0.002
reservoir,2022-07-08|ASML,4,0.008
reservoir,2022-07-08|INTC,3,0.006
reservoir,2022-07-08|META,1,0.002
reservoir,2022-07-08|MSFT,2,0.004
reservoir,2022-07-08|NVDA,1,0.002
reservoir,2022-07-08|ORCL,1,0.002
reservoir,2022-07-11|AAPL,1,0.002
reservoir,2022-07-11|AMD,1,0.002
reservoir,2022-07-11|ASML,1,0.002
reservoir,2022-07-11|INTC,3,0.006
reservoir,2022-07-11|META,5,0.01
reservoir,2022-07-11|MSFT,3,0.006
reservoir,2022-07-11|NVDA,3,0.006
reservoir,2022-07-11|ORCL,2,0.004
reservoir,2022-07-12|AAPL,1,0.002
reservoir,2022-07-12|AMD,4,0.008
reservoir,2022-07-12|ASML,2,0.004
reservoir,2022-07-12|INTC,5,0.01
reservoir,2022-07-12|META,2,0.004
reservoir,2022-07-12|MSFT,3,0.006
reservoir,2022-07-12|NVDA,1,0.002
reservoir,2022-07-12|ORCL,2,0.004
reservoir,2022-07-13|AAPL,5,0.01
reservoir,2022-07-13|AMD,2,0.004
reservoir,2022-07-13|ASML,2,0.004
reservoir,2022-07-13|INTC,5,0.01
reservoir,2022-07-13|META,1,0.002
reservoir,2022-07-13|MSFT,0,0.0
reservoir,2022-07-13|NVDA,1,0.002
reservoir,2022-07-13|ORCL,2,0.004
reservoir,2022-07-14|AAPL,2,0.004
reservoir,2022-07-14|AMD,2,0.004
reservoir,2022-07-14|ASML,0,0.0
reservoir,2022-07-14|INTC,1,0.002
reservoir,2022-07-14|META,2,0.004
reservoir,2022-07-14|MSFT,3,0.006
reservoir,2022-07-14|NVDA,2,0.004
reservoir,2022-07-14|ORCL,5,0.01
reservoir,2022-07-15|AAPL,4,0.008
reservoir,2022-07-15|AMD,1,0.002
reservoir,2022-07-15|ASML,0,0.0
reservoir,2022-07-15|INTC,5,0.01
reservoir,2022-07-15|META,0,0.0
reservoir,2022-07-15|MSFT,3,0.006
reservoir,2022-07-15|NVDA,2,0.004
reservoir,2022-07-15|ORCL,4,0.008
reservoir,2022-07-18|AAPL,2,0.004
reservoir,2022-07-18|AMD,0,0.0
reservoir,2022-07-18|ASML,1,0.002
reservoir,2022-07-18|INTC,2,0.004
reservoir,2022-07-18|META,0,0.0
reservoir,2022-07-18|MSFT,2,0.004
reservoir,2022-07-18|NVDA,5,0.01
reservoir,2022-07-18|ORCL,5,0.01
reservoir,2022-07-19|AAPL,6,0.012
reservoir,2022-07-19|AMD,3,0.006
reservoir,2022-07-19|ASML,2,0.004
reservoir,2022-07-19|INTC,3,0.006
reservoir,2022-07-19|META,2,0.004
reservoir,2022-07-19|MSFT,6,0.012
reservoir,2022-07-19|NVDA,2,0.004
reservoir,2022-07-19|ORCL,2,0.004
reservoir,2022-07-20|AAPL,1,0.002
reservoir,2022-07-20|AMD,3,0.006
reservoir,2022-07-20|ASML,3,0.006
reservoir,2022-07-20|INTC,3,0.006
reservoir,2022-07-20|META,2,0.004
reservoir,2022-07-20|MSFT,1,0.002
reservoir,2022-07-20|NVDA,3,0.006
reservoir,2022-07-20|ORCL,0,0.0
reservoir,2022-07-21|AAPL,3,0.006
reservoir,2022-07-21|AMD,2,0.004
reservoir,2022-07-21|ASML,5,0.01
reservoir,2022-07-21|INTC,0,0.0
reservoir,2022-07-21|META,2,0.004
reservoir,2022-07-21|MSFT,2,0.004
reservoir,2022-07-21|NVDA,3,0.006
reservoir,2022-07-21|ORCL,1,0.002
reservoir,2022-07-22|AAPL,3,0.006
reservoir,2022-07-22|AMD,5,0.01
reservoir,2022-07-22|ASML,1,0.002
reservoir,2022-07-22|INTC,1,0.002
reservoir,2022-07-22|META,2,0.004
reservoir,2022-07-22|MSFT,3,0.006
reservoir,2022-07-22|NVDA,4,0.008
reservoir,2022-07-22|ORCL,4,0.008
reservoir,2022-07-25|AAPL,2,0.004
reservoir,2022-07-25|AMD,2,0.004
reservoir,2022-07-25|ASML,6,0.012
reservoir,2022-07-25|INTC,1,0.002
reservoir,2022-07-25|META,1,0.002
reservoir,2022-07-25|MSFT,3,0.006
reservoir,2022-07-25|NVDA,4,0.008
reservoir,2022-07-25|ORCL,0,0.0
reservoir,2022-07-26|AAPL,5,0.01
reservoir,2022-07-26|AMD,5,0.01
reservoir,2022-07-26|ASML,0,0.0
reservoir,2022-07-26|INTC,8,0.016
reservoir,2022-07-26|META,5,0.01
reservoir,2022-07-26|MSFT,3,0.006
reservoir,2022-07-26|NVDA,3,0.006
reservoir,2022-07-26|ORCL,3,0.006
reservoir,2022-07-27|AAPL,1,0.002
reservoir,2022-07-27|AMD,2,0.004
reservoir,2022-07-27|ASML,3,0.006
reservoir,2022-07-27|INTC,2,0.004
reservoir,2022-07-27|META,5,0.01
reservoir,2022-07-27|MSFT,1,0.002
reservoir,2022-07-27|NVDA,2,0.004
reservoir,2022-07-27|ORCL,1,0.002
reservoir,2022-07-28|AAPL,1,0.002
reservoir,2022-07-28|AMD,1,0.002
reservoir,2022-07-28|ASML,3,0.006
reservoir,2022-07-28|INTC,3,0.006
reservoir,2022-07-28|META,0,0.0
reservoir,2022-07-28|MSFT,1,0.002
reservoir,2022-07-28|NVDA,0,0.0
reservoir,2022-07-28|ORCL,0,0.0
reservoir,2022-07-29|AAPL,5,0.01
reservoir,2022-07-29|AMD,5,0.01
reservoir,2022-07-29|ASML,1,0.002
reservoir,2022-07-29|INTC,4,0.008
reservoir,2022-07-29|META,0,0.0
reservoir,2022-07-29|MSFT,2,0.004
reservoir,2022-07-29|NVDA,5,0.01
reservoir,2022-07-29|ORCL,2,0.004
reservoir,2022-08-01|AAPL,2,0.004
reservoir,2022-08-01|AMD,2,0.004
reservoir,2022-08-01|ASML,0,0.0
reservoir,2022-08-01|INTC,2,0.004
reservoir,2022-08-01|META,4,0.008
reservoir,2022-08-01|MSFT,2,0.004
reservoir,2022-08-01|NVDA,4,0.008
reservoir,2022-08-01|ORCL,1,0.002
reservoir,2022-08-02|AAPL,1,0.002
reservoir,2022-08-02|AMD,3,0.006
reservoir,2022-08-02|ASML,3,0.006
reservoir,2022-08-02|INTC,5,0.01
reservoir,2022-08-02|META,1,0.002
reservoir,2022-08-02|MSFT,2,0.004
reservoir,2022-08-02|NVDA,0,0.0
reservoir,2022-08-02|ORCL,3,0.006
reservoir,2022-08-03|AAPL,2,0.004
reservoir,2022-08-03|AMD,3,0.006
reservoir,2022-08-03|ASML,5,0.01
reservoir,2022-08-03|INTC,5,0.01
reservoir,2022-08-03|META,1,0.002
reservoir,2022-08-03|MSFT,3,0.006
reservoir,2022-08-03|NVDA,4,0.008
reservoir,2022-08-03|ORCL,2,0.004
reservoir,2022-08-04|AAPL,6,0.012
reservoir,2022-08-04|AMD,1,0.002
reservoir,2022-08-04|ASML,1,0.002
reservoir,2022-08-04|INTC,3,0.006
reservoir,2022-08-04|META,0,0.0
reservoir,2022-08-04|MSFT,4,0.008
reservoir,2022-08-04|NVDA,1,0.002
reservoir,2022-08-04|ORCL,1,0.002
reservoir,2022-08-05|AAPL,6,0.012
reservoir,2022-08-05|AMD,2,0.004
reservoir,2022-08-05|ASML,1,0.002
reservoir,2022-08-05|INTC,5,0.01
reservoir,2022-08-05|META,4,0.008
reservoir,2022-08-05|MSFT,3,0.006
reservoir,2022-08-05|NVDA,1,0.002
reservoir,2022-08-05|ORCL,3,0.006
reservoir,2022-08-08|AAPL,2,0.004
reservoir,2022-08-08|AMD,7,0.014
reservoir,2022-08-08|ASML,3,0.006
reservoir,2022-08-08|INTC,1,0.002
reservoir,2022-08-08|META,3,0.006
reservoir,2022-08-08|MSFT,4,0.008
reservoir,2022-08-08|NVDA,4,0.008
reservoir,2022-08-08|ORCL,1,0.002
reservoir,2022-08-09|AAPL,1,0.002
reservoir,2022-08-09|AMD,4,0.008
reservoir,2022-08-09|ASML,1,0.002
reservoir,2022-08-09|INTC,4,0.008
reservoir,2022-08-09|META,4,0.008
reservoir,2022-08-09|MSFT,3,0.006
reservoir,2022-08-09|NVDA,3,0.006
reservoir,2022-08-09|ORCL,1,0.002
reservoir,2022-08-10|AAPL,2,0.004
reservoir,2022-08-10|AMD,3,0.006
reservoir,2022-08-10|ASML,2,0.004
reservoir,2022-08-10|INTC,4,0.008
reservoir,2022-08-10|META,2,0.004
reservoir,2022-08-10|MSFT,3,0.006
reservoir,2022-08-10|NVDA,3,0.006
reservoir,2022-08-10|ORCL,2,0.004
reservoir,2022-08-11|AAPL,1,0.002
reservoir,2022-08-11|AMD,2,0.004
reservoir,2022-08-11|ASML,2,0.004
reservoir,2022-08-11|INTC,0,0.0
reservoir,2022-08-11|META,2,0.004
reservoir,2022-08-11|MSFT,2,0.004
reservoir,2022-08-11|NVDA,2,0.004
reservoir,2022-08-11|ORCL,4,0.008
reservoir,2022-08-12|AAPL,2,0.004
reservoir,2022-08-12|AMD,3,0.006
reservoir,2022-08-12|ASML,3,0.006
reservoir,2022-08-12|INTC,0,0.0
reservoir,2022-08-12|META,3,0.006
reservoir,2022-08-12|MSFT,7,0.014
reservoir,2022-08-12|NVDA,2,0.004
reservoir,2022-08-12|ORCL,4,0.008
reservoir,2022-08-15|AAPL,4,0.008
reservoir,2022-08-15|AMD,4,0.008
reservoir,2022-08-15|ASML,4,0.008
reservoir,2022-08-15|INTC,2,0.004
reservoir,2022-08-15|META,2,0.004
reservoir,2022-08-15|MSFT,3,0.006
reservoir,2022-08-15|NVDA,4,0.008
reservoir,2022-08-15|ORCL,3,0.006
reservoir,2022-08-16|AAPL,3,0.006
reservoir,2022-08-16|AMD,2,0.004
reservoir,2022-08-16|ASML,3,0.006
reservoir,2022-08-16|INTC,4,0.008
reservoir,2022-08-16|META,4,0.008
reservoir,2022-08-16|MSFT,0,0.0
reservoir,2022-08-16|NVDA,2,0.004
reservoir,2022-08-16|ORCL,0,0.0
reservoir,2022-08-17|AAPL,3,0.006
reservoir,2022-08-17|AMD,4,0.008
reservoir,2022-08-17|ASML,2,0.004
reservoir,2022-08-17|INTC,3,0.006
reservoir,2022-08-17|META,1,0.002
reservoir,2022-08-17|MSFT,3,0.006
reservoir,2022-08-17|NVDA,1,0.002
reservoir,2022-08-17|ORCL,3,0.006
reservoir,2022-08-18|AAPL,1,0.002
reservoir,2022-08-18|AMD,4,0.008
reservoir,2022-08-18|ASML,0,0.0
reservoir,2022-08-18|INTC,5,0.01
reservoir,2022-08-18|META,2,0.004
reservoir,2022-08-18|MSFT,8,0.016
reservoir,2022-08-18|NVDA,2,0.004
reservoir,2022-08-18|ORCL,2,0.004
reservoir,2022-08-19|AAPL,2,0.004
reservoir,2022-08-19|AMD,4,0.008
reservoir,2022-08-19|ASML,3,0.006
reservoir,2022-08-19|INTC,0,0.0
reservoir,2022-08-19|META,4,0.008
reservoir,2022-08-19|MSFT,1,0.002
reservoir,2022-08-19|NVDA,1,0.002
reservoir,2022-08-19|ORCL,3,0.006
reservoir,2022-08-22|AAPL,0,0.0
reservoir,2022-08-22|AMD,2,0.004
reservoir,2022-08-22|ASML,4,0.008
reservoir,2022-08-22|INTC,3,0.006
reservoir,2022-08-22|META,3,0.006
reservoir,2022-08-22|MSFT,3,0.006
reservoir,2022-08-22|NVDA,4,0.008
reservoir,2022-08-22|ORCL,1,0.002
reservoir,2022-08-23|AAPL,2,0.004
reservoir,2022-08-23|AMD,3,0.006
reservoir,2022-08-23|ASML,5,0.01
reservoir,2022-08-23|INTC,2,0.004
reservoir,2022-08-23|META,1,0.002
reservoir,2022-08-23|MSFT,2,0.004
reservoir,2022-08-23|NVDA,2,0.004
reservoir,2022-08-23|ORCL,3,0.006
reservoir,2022-08-24|AAPL,2,0.004
reservoir,2022-08-24|AMD,1,0.002
reservoir,2022-08-24|ASML,3,0.006
reservoir,2022-08-24|INTC,4,0.008
reservoir,2022-08-24|META,5,0.01
reservoir,2022-08-24|MSFT,1,0.002
reservoir,2022-08-24|NVDA,6,0.012
reservoir,2022-08-24|ORCL,1,0.002
reservoir,2022-08-25|AAPL,1,0.002
reservoir,2022-08-25|AMD,2,0.004
reservoir,2022-08-25|ASML,5,0.01
reservoir,2022-08-25|INTC,3,0.006
reservoir,2022-08-25|META,3,0.006
reservoir,2022-08-25|MSFT,3,0.006
reservoir,2022-08-25|NVDA,4,0.008
reservoir,2022-08-25|ORCL,1,0.002
reservoir,2022-08-26|AAPL,1,0.002
reservoir,2022-08-26|AMD,2,0.004
reservoir,2022-08-26|ASML,3,0.006
reservoir,2022-08-26|INTC,1,0.002
reservoir,2022-08-26|META,1,0.002
reservoir,2022-08-26|MSFT,1,0.002
reservoir,2022-08-26|NVDA,2,0.004
reservoir,2022-08-26|ORCL,3,0.006
reservoir,2022-08-29|AAPL,2,0.004
reservoir,2022-08-29|AMD,1,0.002
reservoir,2022-08-29|ASML,2,0.004
reservoir,2022-08-29|INTC,4,0.008
reservoir,2022-08-29|META,5,0.01
reservoir,2022-08-29|MSFT,3,0.006
reservoir,2022-08-29|NVDA,3,0.006
reservoir,2022-08-29|ORCL,5,0.01
reservoir,2022-08-30|AAPL,0,0.0
reservoir,2022-08-30|AMD,3,0.006
reservoir,2022-08-30|ASML,2,0.004
reservoir,2022-08-30|INTC,6,0.012
reservoir,2022-08-30|META,3,0.006
reservoir,2022-08-30|MSFT,4,0.008
reservoir,2022-08-30|NVDA,0,0.0
reservoir,2022-08-30|ORCL,1,0.002
reservoir,2022-08-31|AAPL,1,0.002
reservoir,2022-08-31|AMD,4,0.008
reservoir,2022-08-31|ASML,0,0.0
reservoir,2022-08-31|INTC,0,0.0
reservoir,2022-08-31|META,5,0.01
reservoir,2022-08-31|MSFT,2,0.004
reservoir,2022-08-31|NVDA,1,0.002
reservoir,2022-08-31|ORCL,3,0.006
reservoir,2022-09-01|AAPL,4,0.008
reservoir,2022-09-01|AMD,2,0.004
reservoir,2022-09-01|ASML,2,0.004
reservoir,2022-09-01|INTC,2,0.004
reservoir,2022-09-01|META,1,0.002
reservoir,2022-09-01|MSFT,1,0.002
reservoir,2022-09-01|NVDA,2,0.004
reservoir,2022-09-01|ORCL,9,0.018
reservoir,2022-09-02|AAPL,1,0.002
reservoir,2022-09-02|AMD,1,0.002
reservoir,2022-09-02|ASML,1,0.002
reservoir,2022-09-02|INTC,1,0.002
reservoir,2022-09-02|META,4,0.008
reservoir,2022-09-02|MSFT,3,0.006
reservoir,2022-09-02|NVDA,2,0.004
reservoir,2022-09-02|ORCL,0,0.0
reservoir,2022-09-06|AAPL,1,0.002
reservoir,2022-09-06|AMD,4,0.008
reservoir,2022-09-06|ASML,2,0.004
reservoir,2022-09-06|INTC,3,0.006
reservoir,2022-09-06|META,5,0.01
reservoir,2022-09-06|MSFT,4,0.008
reservoir,2022-09-06|NVDA,2,0.004
reservoir,2022-09-06|ORCL,3,0.006
reservoir,2022-09-07|AAPL,0,0.0
reservoir,2022-09-07|AMD,2,0.004
reservoir,2022-09-07|ASML,3,0.006
reservoir,2022-09-07|INTC,3,0.006
reservoir,2022-09-07|META,2,0.004
reservoir,2022-09-07|MSFT,2,0.004
reservoir,2022-09-07|NVDA,1,0.002
reservoir,2022-09-07|ORCL,1,0.002
reservoir,2022-09-08|AAPL,0,0.0
reservoir,2022-09-08|AMD,2,0.004
reservoir,2022-09-08|ASML,1,0.002
reservoir,2022-09-08|INTC,2,0.004
reservoir,2022-09-08|META,1,0.002
reservoir,2022-09-08|MSFT,0,0.0
reservoir,2022-09-08|NVDA,1,0.002
reservoir,2022-09-08|ORCL,3,0.006
reservoir,2022-09-09|AAPL,2,0.004
reservoir,2022-09-09|AMD,2,0.004
reservoir,2022-09-09|ASML,4,0.008
reservoir,2022-09-09|INTC,0,0.0
reservoir,2022-09-09|META,2,0.004
reservoir,2022-09-09|MSFT,2,0.004
reservoir,2022-09-09|NVDA,1,0.002
reservoir,2022-09-09|ORCL,1,0.002
reservoir,2022-09-12|AAPL,1,0.002
reservoir,2022-09-12|AMD,3,0.006
reservoir,2022-09-12|ASML,2,0.004
reservoir,2022-09-12|INTC,0,0.0
reservoir,2022-09-12|META,3,0.006
reservoir,2022-09-12|MSFT,1,0.002
reservoir,2022-09-12|NVDA,3,0.006
reservoir,2022-09-12|ORCL,1,0.002
reservoir,2022-09-13|AAPL,2,0.004
reservoir,2022-09-13|AMD,5,0.01
reservoir,2022-09-13|ASML,3,0.006
reservoir,2022-09-13|INTC,3,0.006
reservoir,2022-09-13|META,1,0.002
reservoir,2022-09-13|MSFT,3,0.006
reservoir,2022-09-13|NVDA,2,0.004
reservoir,2022-09-13|ORCL,2,0.004
reservoir,2022-09-14|AAPL,2,0.004
reservoir,2022-09-14|AMD,4,0.008
reservoir,2022-09-14|ASML,2,0.004
reservoir,2022-09-14|INTC,0,0.0
reservoir,2022-09-14|META,1,0.002
reservoir,2022-09-14|MSFT,4,0.008
reservoir,2022-09-14|NVDA,4,0.008
reservoir,2022-09-14|ORCL,3,0.006
reservoir,2022-09-15|AAPL,3,0.006
reservoir,2022-09-15|AMD,3,0.006
reservoir,2022-09-15|ASML,4,0.008
reservoir,2022-09-15|INTC,3,0.006
reservoir,2022-09-15|META,3,0.006
reservoir,2022-09-15|MSFT,3,0.006
reservoir,2022-09-15|NVDA,3,0.006
reservoir,2022-09-15|ORCL,1,0.002
reservoir,2022-09-16|AAPL,7,0.014
reservoir,2022-09-16|AMD,3,0.006
reservoir,2022-09-16|ASML,2,0.004
reservoir,2022-09-16|INTC,2,0.004
reservoir,2022-09-16|META,3,0.006
reservoir,2022-09-16|MSFT,1,0.002
reservoir,2022-09-16|NVDA,1,0.002
reservoir,2022-09-16|ORCL,1,0.002
reservoir,2022-09-19|AAPL,3,0.006
reservoir,2022-09-19|AMD,1,0.002
reservoir,2022-09-19|ASML,2,0.004
reservoir,2022-09-19|INTC,1,0.002
reservoir,2022-09-19|META,5,0.01
reservoir,2022-09-19|MSFT,5,0.01
reservoir,2022-09-19|NVDA,1,0.002
reservoir,2022-09-19|ORCL,6,0.012
reservoir,2022-09-20|AAPL,3,0.006
reservoir,2022-09-20|AMD,4,0.008
reservoir,2022-09-20|ASML,4,0.008
reservoir,2022-09-20|INTC,2,0.004
reservoir,2022-09-20|META,1,0.002
reservoir,2022-09-20|MSFT,1,0.002
reservoir,2022-09-20|NVDA,2,0.004
reservoir,2022-09-20|ORCL,3,0.006
reservoir,2022-09-21|AAPL,1,0.002
reservoir,2022-09-21|AMD,2,0.004
reservoir,2022-09-21|ASML,2,0.004
reservoir,2022-09-21|INTC,5,0.01
reservoir,2022-09-21|META,2,0.004
reservoir,2022-09-21|MSFT,0,0.0
reservoir,2022-09-21|NVDA,1,0.002
reservoir,2022-09-21|ORCL,1,0.002
reservoir,2022-09-22|AAPL,2,0.004
reservoir,2022-09-22|AMD,2,0.004
reservoir,2022-09-22|ASML,4,0.008
reservoir,2022-09-22|INTC,2,0.004
reservoir,2022-09-22|META,3,0.006
reservoir,2022-09-22|MSFT,1,0.002
reservoir,2022-09-22|NVDA,5,0.01
reservoir,2022-09-22|ORCL,1,0.002
reservoir,2022-09-23|AAPL,2,0.004
reservoir,2022-09-23|AMD,2,0.004
reservoir,2022-09-23|ASML,1,0.002
reservoir,2022-09-23|INTC,2,0.004
reservoir,2022-09-23|META,2,0.004
reservoir,2022-09-23|MSFT,7,0.014
reservoir,2022-09-23|NVDA,2,0.004
reservoir,2022-09-23|ORCL,0,0.0
reservoir,2022-09-26|AAPL,3,0.006
reservoir,2022-09-26|AMD,0,0.0
reservoir,2022-09-26|ASML,2,0.004
reservoir,2022-09-26|INTC,5,0.01
reservoir,2022-09-26|META,2,0.004
reservoir,2022-09-26|MSFT,2,0.004
reservoir,2022-09-26|NVDA,1,0.002
reservoir,2022-09-26|ORCL,3,0.006
reservoir,2022-09-27|AAPL,1,0.002
reservoir,2022-09-27|AMD,2,0.004
reservoir,2022-09-27|ASML,2,0.004
reservoir,2022-09-27|INTC,4,0.008
reservoir,2022-09-27|META,3,0.006
reservoir,2022-09-27|MSFT,2,0.004
reservoir,2022-09-27|NVDA,4,0.008
reservoir,2022-09-27|ORCL,1,0.002
reservoir,2022-09-28|AAPL,1,0.002
reservoir,2022-09-28|AMD,3,0.006
reservoir,2022-09-28|ASML,6,0.012
reservoir,2022-09-28|INTC,2,0.004
reservoir,2022-09-28|META,5,0.01
reservoir,2022-09-28|MSFT,1,0.002
reservoir,2022-09-28|NVDA,0,0.0
reservoir,2022-09-28|ORCL,3,0.006
reservoir,2022-09-29|AAPL,2,0.004
reservoir,2022-09-29|AMD,1,0.002
reservoir,2022-09-29|ASML,1,0.002
reservoir,2022-09-29|INTC,2,0.004
reservoir,2022-09-29|META,1,0.002
reservoir,2022-09-29|MSFT,2,0.004
reservoir,2022-09-29|NVDA,2,0.004
reservoir,2022-09-29|ORCL,0,0.0
reservoir,2022-09-30|AAPL,0,0.0
reservoir,2022-09-30|AMD,1,0.002
reservoir,2022-09-30|ASML,4,0.008
reservoir,2022-09-30|INTC,4,0.008
reservoir,2022-09-30|META,4,0.008
reservoir,2022-09-30|MSFT,1,0.002
reservoir,2022-09-30|NVDA,1,0.002
reservoir,2022-09-30|ORCL,5,0.01
reservoir,2022-10-03|AAPL,3,0.006
reservoir,2022-10-03|AMD,1,0.002
reservoir,2022-10-03|ASML,0,0.0
reservoir,2022-10-03|INTC,6,0.012
reservoir,2022-10-03|META,4,0.008
reservoir,2022-10-03|MSFT,2,0.004
reservoir,2022-10-03|NVDA,1,0.002
reservoir,2022-10-03|ORCL,3,0.006
reservoir,2022-10-04|AAPL,6,0.012
reservoir,2022-10-04|AMD,5,0.01
reservoir,2022-10-04|ASML,3,0.006
reservoir,2022-10-04|INTC,1,0.002
reservoir,2022-10-04|META,1,0.002
reservoir,2022-10-04|MSFT,2,0.004
reservoir,2022-10-04|NVDA,0,0.0
reservoir,2022-10-04|ORCL,4,0.008
reservoir,2022-10-05|AAPL,1,0.002
reservoir,2022-10-05|AMD,2,0.004
reservoir,2022-10-05|ASML,1,0.002
reservoir,2022-10-05|INTC,4,0.008
reservoir,2022-10-05|META,2,0.004
reservoir,2022-10-05|MSFT,1,0.002
reservoir,2022-10-05|NVDA,1,0.002
reservoir,2022-10-05|ORCL,2,0.004
reservoir,2022-10-06|AAPL,4,0.008
reservoir,2022-10-06|AMD,4,0.008
reservoir,2022-10-06|ASML,1,0.002
reservoir,2022-10-06|INTC,0,0.0
reservoir,2022-10-06|META,6,0.012
reservoir,2022-10-06|MSFT,1,0.002
reservoir,2022-10-06|NVDA,2,0.004
reservoir,2022-10-06|ORCL,4,0.008
reservoir,2022-10-07|AAPL,5,0.01
reservoir,2022-10-07|AMD,3,0.006
reservoir,2022-10-07|ASML,0,0.0
reservoir,2022-10-07|INTC,2,0.004
reservoir,2022-10-07|META,0,0.0
reservoir,2022-10-07|MSFT,1,0.002
reservoir,2022-10-07|NVDA,1,0.002
reservoir,2022-10-07|ORCL,4,0.008
reservoir,2022-10-10|AAPL,6,0.012
reservoir,2022-10-10|AMD,1,0.002
reservoir,2022-10-10|ASML,2,0.004
reservoir,2022-10-10|INTC,0,0.0
reservoir,2022-10-10|META,7,0.014
reservoir,2022-10-10|MSFT,2,0.004
reservoir,2022-10-10|NVDA,1,0.002
reservoir,2022-10-10|ORCL,2,0.004
reservoir,2022-10-11|AAPL,3,0.006
reservoir,2022-10-11|AMD,2,0.004
reservoir,2022-10-11|ASML,1,0.002
reservoir,2022-10-11|INTC,1,0.002
reservoir,2022-10-11|META,1,0.002
reservoir,2022-10-11|MSFT,1,0.002
reservoir,2022-10-11|NVDA,2,0.004
reservoir,2022-10-11|ORCL,2,0.004
reservoir,2022-10-12|AAPL,2,0.004
reservoir,2022-10-12|AMD,3,0.006
reservoir,2022-10-12|ASML,4,0.008
reservoir,2022-10-12|INTC,0,0.0
reservoir,2022-10-12|META,1,0.002
